gene,promoter,gene_position,direction,tss,evidence
mlaF,mlaFp2,3340065.0,-,3340121.0,"[""none"", ""EXP""]"
mlc,mlcp1,1668564.0,-,1668603.0,"[""COMP"", ""EXP"", ""COMP""]"
mlc,mlcp2,1668564.0,-,1668591.0,"[""COMP"", ""EXP"", ""COMP""]"
ynfK,mlcp2,1667219.0,-,1668591.0,"[""COMP"", ""EXP"", ""COMP""]"
mlc,mlcp,1668564.0,-,1668591.0,"[""COMP"", ""EXP"", ""COMP""]"
ynfK,mlcp,1667219.0,-,1668591.0,"[""COMP"", ""EXP"", ""COMP""]"
mlrA,mlrAp2,2214866.0,+,2214840.0,"[""COMP"", ""COMP"", ""EXP""]"
mlrA,mlrAp,2214866.0,+,2214840.0,"[""COMP"", ""COMP"", ""EXP""]"
mltC,mutYp2,3104433.0,+,3102911.0,"[""none"", ""EXP""]"
mutY,mutYp2,3103013.0,+,3102911.0,"[""none"", ""EXP""]"
nupG,mutYp2,3105714.0,+,3102911.0,"[""none"", ""EXP""]"
yggX,mutYp2,3104093.0,+,3102911.0,"[""none"", ""EXP""]"
mltC,yggXp,3104433.0,+,3103993.0,"[""none"", ""EXP""]"
nupG,yggXp,3105714.0,+,3103993.0,"[""none"", ""EXP""]"
yggX,yggXp,3104093.0,+,3103993.0,"[""none"", ""EXP""]"
mltF,mltFp,2695801.0,+,2695767.0,"[""COMP"", ""COMP""]"
mngA,mngAp,765984.0,+,765811.0,"[""COMP"", ""COMP""]"
mngB,mngAp,767978.0,+,765811.0,"[""COMP"", ""COMP""]"
mngB,mngBp2,767978.0,+,767795.0,"[""none"", ""EXP"", ""EXP""]"
mngB,mngBp1,767978.0,+,767825.0,"[""COMP"", ""EXP"", ""EXP""]"
mngR,mngRp,765875.0,-,765926.0,"[""COMP"", ""COMP""]"
mnmG,mnmGp2,3925633.0,-,3925674.0,"[""none"", ""EXP""]"
rsmG,mnmGp2,3923680.0,-,3925674.0,"[""none"", ""EXP""]"
mnmG,mnmGp,3925633.0,-,3925674.0,"[""none"", ""EXP""]"
rsmG,mnmGp,3923680.0,-,3925674.0,"[""none"", ""EXP""]"
mntH,mntHp,2512706.0,-,2512734.0,"[""none"", ""COMP"", ""EXP""]"
mntP,mntPp,1905688.0,+,1905459.0,"[""none"", ""EXP""]"
mntR,mntRp,853183.0,+,853098.0,"[""none"", ""EXP""]"
ybiR,mntRp,853647.0,+,853098.0,"[""none"", ""EXP""]"
mntS,rybAp,852997.0,-,853064.0,"[""none"", ""EXP""]"
rybA,rybAp,853064.0,-,853064.0,"[""none"", ""EXP""]"
moaA,moaAp2,817044.0,+,816914.0,"[""none"", ""EXP""]"
moaB,moaAp2,818055.0,+,816914.0,"[""none"", ""EXP""]"
moaC,moaAp2,818570.0,+,816914.0,"[""none"", ""EXP""]"
moaD,moaAp2,819048.0,+,816914.0,"[""none"", ""EXP""]"
moaE,moaAp2,819295.0,+,816914.0,"[""none"", ""EXP""]"
moaA,moaAp1,817044.0,+,816827.0,"[""none"", ""EXP""]"
moaB,moaAp1,818055.0,+,816827.0,"[""none"", ""EXP""]"
moaC,moaAp1,818570.0,+,816827.0,"[""none"", ""EXP""]"
moaD,moaAp1,819048.0,+,816827.0,"[""none"", ""EXP""]"
moaE,moaAp1,819295.0,+,816827.0,"[""none"", ""EXP""]"
moaB,moaBp,818055.0,+,817977.0,"[""none"", ""EXP""]"
moaC,moaBp,818570.0,+,817977.0,"[""none"", ""EXP""]"
moaD,moaBp,819048.0,+,817977.0,"[""none"", ""EXP""]"
moaE,moaBp,819295.0,+,817977.0,"[""none"", ""EXP""]"
mobA,mobAp1,4041999.0,-,4042030.0,"[""none"", ""EXP""]"
mobB,mobAp1,4041433.0,-,4042030.0,"[""none"", ""EXP""]"
mobA,mobAp2,4041999.0,-,4042121.0,"[""none"", ""EXP""]"
mobB,mobAp2,4041433.0,-,4042121.0,"[""none"", ""EXP""]"
modA,modAp2,795089.0,+,795062.0,"[""COMP"", ""COMP"", ""EXP""]"
modB,modAp2,795862.0,+,795062.0,"[""COMP"", ""COMP"", ""EXP""]"
modC,modAp2,796554.0,+,795062.0,"[""COMP"", ""COMP"", ""EXP""]"
modA,modAp1,795089.0,+,794995.0,"[""COMP"", ""COMP"", ""COMP""]"
modB,modAp1,795862.0,+,794995.0,"[""COMP"", ""COMP"", ""COMP""]"
modC,modAp1,796554.0,+,794995.0,"[""COMP"", ""COMP"", ""COMP""]"
moeA,moeAp,866364.0,-,866394.0,"[""COMP"", ""EXP""]"
moeB,moeAp,865129.0,-,866394.0,"[""COMP"", ""EXP""]"
mpaA,ycjYp6,1390598.0,-,1392072.0,"[""COMP""]"
ycjY,ycjYp6,1391853.0,-,1392072.0,"[""COMP""]"
ymjC,ycjYp6,1390862.0,-,1392072.0,"[""COMP""]"
ymjD,ycjYp6,1390933.0,-,1392072.0,"[""COMP""]"
mpl,mplp1,4455785.0,+,4455728.0,"[""COMP"", ""COMP""]"
mpl,mplp,4455785.0,+,4455728.0,"[""COMP"", ""COMP""]"
mpl,mplp2,4455785.0,+,4455760.0,"[""COMP"", ""COMP""]"
mqsA,mqsAp1,3168246.0,-,3168286.0,"[""none"", ""COMP"", ""EXP"", ""EXP""]"
mqsA,mqsAp2,3168246.0,-,3168397.0,"[""none"", ""COMP"", ""EXP"", ""EXP""]"
mqsA,mqsRp2,3168246.0,-,3168562.0,"[""COMP"", ""EXP"", ""EXP""]"
mqsR,mqsRp2,3168544.0,-,3168562.0,"[""COMP"", ""EXP"", ""EXP""]"
mqsA,mqsRp1,3168246.0,-,3168653.0,"[""COMP"", ""EXP""]"
mqsR,mqsRp1,3168544.0,-,3168653.0,"[""COMP"", ""EXP""]"
mrcA,mrcAp,3522871.0,+,3522826.0,"[""EXP""]"
mrcB,mrcBp,164730.0,+,164721.0,"[""EXP""]"
mrdA,rsfSp,668217.0,-,669072.0,"[""EXP""]"
mrdB,rsfSp,666313.0,-,669072.0,"[""EXP""]"
rlmH,rsfSp,668715.0,-,669072.0,"[""EXP""]"
rlpA,rsfSp,665190.0,-,669072.0,"[""EXP""]"
rsfS,rsfSp,669036.0,-,669072.0,"[""EXP""]"
mreB,mreBp3,3401087.0,-,3401356.0,"[""COMP"", ""EXP"", ""COMP""]"
mreB,mreBp2,3401087.0,-,3401193.0,"[""none"", ""EXP""]"
mreC,mreBp2,3399978.0,-,3401193.0,"[""none"", ""EXP""]"
mreD,mreBp2,3398875.0,-,3401193.0,"[""none"", ""EXP""]"
mreB,mreBp1,3401087.0,-,3401129.0,"[""COMP"", ""EXP"", ""COMP""]"
mreC,mreBp1,3399978.0,-,3401129.0,"[""COMP"", ""EXP"", ""COMP""]"
mreD,mreBp1,3398875.0,-,3401129.0,"[""COMP"", ""EXP"", ""COMP""]"
mrp,mrpp,2194168.0,-,2194203.0,"[""none"", ""EXP""]"
mscK,mscKp,486536.0,+,486492.0,"[""EXP""]"
mscL,mscLp,3438024.0,+,3438001.0,"[""EXP""]"
mscM,psdp,4389370.0,-,4390638.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
psd,psdp,4390360.0,-,4390638.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
mscS,mscSp,3069807.0,-,3069871.0,"[""EXP""]"
msrA,msrAp,4442176.0,-,4442261.0,"[""none"", ""EXP""]"
msrB,msrBp6,1862429.0,-,1862464.0,"[""none"", ""COMP"", ""EXP""]"
msyB,msyBp,1114181.0,-,1114213.0,"[""COMP"", ""EXP""]"
mtlA,mtlAp,3772281.0,+,3772188.0,"[""COMP"", ""COMP""]"
mtlD,mtlAp,3774424.0,+,3772188.0,"[""COMP"", ""COMP""]"
mtlR,mtlAp,3775572.0,+,3772188.0,"[""COMP"", ""COMP""]"
mtr,mtrp1,3305817.0,-,3305932.0,"[""none"", ""EXP""]"
mtr,mtrp2,3305817.0,-,3305860.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
murP,murQp1,2546673.0,+,2545733.0,"[""COMP"", ""EXP""]"
murQ,murQp1,2545773.0,+,2545733.0,"[""COMP"", ""EXP""]"
murP,murQp2,2546673.0,+,2545741.0,"[""COMP"", ""EXP""]"
murQ,murQp2,2545773.0,+,2545741.0,"[""COMP"", ""EXP""]"
murP,murQp,2546673.0,+,2545733.0,"[""COMP"", ""EXP""]"
murQ,murQp,2545773.0,+,2545733.0,"[""COMP"", ""EXP""]"
murR,murRp,2545609.0,-,2545793.0,"[""COMP"", ""EXP""]"
murR,murRp2,2545609.0,-,2545793.0,"[""COMP"", ""EXP""]"
mutM,mutMp,3811152.0,-,3811175.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP""]"
mutM,rpmBp,3811152.0,-,3811995.0,"[""none"", ""EXP"", ""EXP""]"
rpmB,rpmBp,3811674.0,-,3811995.0,"[""none"", ""EXP"", ""EXP""]"
rpmG,rpmBp,3811417.0,-,3811995.0,"[""none"", ""EXP"", ""EXP""]"
mutM,yicRp,3811152.0,-,3812577.0,"[""none"", ""EXP""]"
rpmB,yicRp,3811674.0,-,3812577.0,"[""none"", ""EXP""]"
rpmG,yicRp,3811417.0,-,3812577.0,"[""none"", ""EXP""]"
yicR,yicRp,3812559.0,-,3812577.0,"[""none"", ""EXP""]"
mutS,mutSp,2857093.0,+,2857019.0,"[""COMP"", ""EXP""]"
mutY,mutYp1,3103013.0,+,3102988.0,"[""none"", ""EXP""]"
yggX,mutYp1,3104093.0,+,3102988.0,"[""none"", ""EXP""]"
mzrA,yqjAp1,3248439.0,+,3247548.0,"[""COMP"", ""EXP"", ""COMP""]"
yqjA,yqjAp1,3247773.0,+,3247548.0,"[""COMP"", ""EXP"", ""COMP""]"
mzrA,yqjAp2,3248439.0,+,3247643.0,"[""COMP"", ""EXP"", ""COMP""]"
yqjA,yqjAp2,3247773.0,+,3247643.0,"[""COMP"", ""EXP"", ""COMP""]"
nac,nacp,2061933.0,-,2061978.0,"[""COMP"", ""COMP"", ""EXP""]"
nadA,nadAp,782085.0,+,782061.0,"[""EXP""]"
pnuC,nadAp,783166.0,+,782061.0,"[""EXP""]"
nadB,nadBp,2710420.0,+,2710357.0,"[""COMP"", ""COMP""]"
nadC,nadCp,118645.0,-,118663.0,"[""none"", ""EXP""]"
nadE,nadEp,1822458.0,+,1822302.0,"[""COMP"", ""EXP"", ""COMP""]"
nagA,nagAp,702751.0,-,703175.0,"[""none"", ""EXP""]"
nagA,nagBp,702751.0,-,703708.0,"[""COMP"", ""EXP""]"
nagB,nagBp,703611.0,-,703708.0,"[""COMP"", ""EXP""]"
nagC,nagBp,701594.0,-,703708.0,"[""COMP"", ""EXP""]"
umpH,nagBp,700326.0,-,703708.0,"[""COMP"", ""EXP""]"
nagC,nagCp2,701594.0,-,702008.0,"[""COMP"", ""EXP"", ""EXP"", ""COMP""]"
nagC,nagCp1,701594.0,-,701865.0,"[""COMP"", ""EXP"", ""EXP"", ""COMP""]"
nagE,nagEp,703944.0,+,703840.0,"[""COMP"", ""EXP""]"
nanA,nanAp,3373576.0,-,3373620.0,"[""none"", ""COMP"", ""EXP"", ""EXP""]"
nanC,nanCp,4539501.0,-,4539928.0,"[""none"", ""EXP""]"
nanM,nanCp,4538765.0,-,4539928.0,"[""none"", ""EXP""]"
nanS,nanCp,4537594.0,-,4539928.0,"[""none"", ""EXP""]"
nanX,yjhBp2,4504058.0,+,4504020.0,"[""COMP""]"
nanY,yjhBp2,4505287.0,+,4504020.0,"[""COMP""]"
nanY,yjhCp,4505287.0,+,4505266.0,"[""COMP"", ""EXP"", ""EXP""]"
nanY,yjhCp2,4505287.0,+,4505260.0,"[""COMP"", ""EXP"", ""EXP""]"
napA,napFp3,2302753.0,-,2303695.0,"[""none"", ""EXP""]"
napB,napFp3,2298718.0,-,2303695.0,"[""none"", ""EXP""]"
napC,napFp3,2298259.0,-,2303695.0,"[""none"", ""EXP""]"
napD,napFp3,2303013.0,-,2303695.0,"[""none"", ""EXP""]"
napF,napFp3,2303497.0,-,2303695.0,"[""none"", ""EXP""]"
napG,napFp3,2300260.0,-,2303695.0,"[""none"", ""EXP""]"
napH,napFp3,2299578.0,-,2303695.0,"[""none"", ""EXP""]"
narG,narGp,1279864.0,+,1279807.0,"[""COMP"", ""COMP"", ""EXP""]"
narH,narGp,1283604.0,+,1279807.0,"[""COMP"", ""COMP"", ""EXP""]"
narI,narGp,1285849.0,+,1279807.0,"[""COMP"", ""COMP"", ""EXP""]"
narJ,narGp,1285139.0,+,1279807.0,"[""COMP"", ""COMP"", ""EXP""]"
narK,narKp2,1277957.0,+,1277821.0,"[""COMP"", ""EXP"", ""COMP""]"
narS,narKp2,1279337.0,+,1277821.0,"[""COMP"", ""EXP"", ""COMP""]"
narK,narKp1,1277957.0,+,1277932.0,"[""COMP"", ""EXP"", ""COMP""]"
narS,narKp1,1279337.0,+,1277932.0,"[""COMP"", ""EXP"", ""COMP""]"
narL,narXp,1275829.0,-,1277777.0,"[""COMP"", ""COMP""]"
narX,narXp,1277618.0,-,1277777.0,"[""COMP"", ""COMP""]"
narP,narPp,2290500.0,+,2290422.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""EXP""]"
narQ,narQp,2585731.0,+,2585577.0,"[""none"", ""EXP""]"
narU,narUp2,1544060.0,-,1544163.0,"[""COMP"", ""COMP""]"
narU,narUp1,1544060.0,-,1544124.0,"[""COMP"", ""COMP""]"
narV,narWp,1536617.0,-,1538687.0,"[""COMP"", ""EXP"", ""COMP""]"
narW,narWp,1537309.0,-,1538687.0,"[""COMP"", ""EXP"", ""COMP""]"
ndh,ndhp,1166085.0,+,1165992.0,"[""COMP"", ""EXP"", ""COMP""]"
nei,neip,745935.0,+,745904.0,"[""COMP"", ""EXP"", ""EXP""]"
nei,ybgIp2,745935.0,+,742798.0,"[""none"", ""EXP""]"
pxpA,ybgIp2,745165.0,+,742798.0,"[""none"", ""EXP""]"
pxpB,ybgIp2,743593.0,+,742798.0,"[""none"", ""EXP""]"
pxpC,ybgIp2,744243.0,+,742798.0,"[""none"", ""EXP""]"
ybgI,ybgIp2,742827.0,+,742798.0,"[""none"", ""EXP""]"
nei,ybgIp1,745935.0,+,742619.0,"[""none"", ""EXP""]"
pxpA,ybgIp1,745165.0,+,742619.0,"[""none"", ""EXP""]"
pxpB,ybgIp1,743593.0,+,742619.0,"[""none"", ""EXP""]"
pxpC,ybgIp1,744243.0,+,742619.0,"[""none"", ""EXP""]"
ybgI,ybgIp1,742827.0,+,742619.0,"[""none"", ""EXP""]"
nemA,nemRp,1726659.0,+,1726021.0,"[""COMP"", ""EXP""]"
nemR,nemRp,1726023.0,+,1726021.0,"[""COMP"", ""EXP""]"
nepI,nepIp,3841739.0,-,3841771.0,"[""none"", ""EXP"", ""COMP""]"
nfeF,yqjHp,3216491.0,-,3216538.0,"[""COMP"", ""COMP"", ""COMP""]"
nfeR,nfeRp,3216779.0,+,3216753.0,"[""EXP""]"
nfo,nfop,2250840.0,+,2250806.0,"[""COMP"", ""COMP"", ""EXP""]"
nfsA,ybjCp,891184.0,+,890892.0,"[""COMP"", ""COMP"", ""EXP""]"
rimK,ybjCp,891967.0,+,890892.0,"[""COMP"", ""COMP"", ""EXP""]"
ybjC,ybjCp,890913.0,+,890892.0,"[""COMP"", ""COMP"", ""EXP""]"
ybjN,ybjCp,892957.0,+,890892.0,"[""COMP"", ""COMP"", ""EXP""]"
nfsB,nfsBp,605424.0,-,605453.0,"[""COMP"", ""COMP""]"
nfuA,nfuAp2,3545624.0,+,3545458.0,"[""COMP"", ""EXP"", ""COMP""]"
nfuA,nfuAp1,3545624.0,+,3545596.0,"[""none"", ""EXP""]"
nfuA,gntXp,3545624.0,+,3544667.0,"[""COMP"", ""COMP""]"
yhgH,gntXp,3544882.0,+,3544667.0,"[""COMP"", ""COMP""]"
nhaA,nhaAp1,17489.0,+,17458.0,"[""COMP"", ""EXP""]"
nhaR,nhaAp1,18715.0,+,17458.0,"[""COMP"", ""EXP""]"
nhaA,nhaAp2,17489.0,+,17317.0,"[""COMP"", ""EXP""]"
nhaR,nhaAp2,18715.0,+,17317.0,"[""COMP"", ""EXP""]"
nikA,nikAp2,3613667.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikB,nikAp2,3615241.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikC,nikAp2,3616182.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikD,nikAp2,3617015.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikE,nikAp2,3617776.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikR,nikAp2,3618588.0,+,3613439.0,"[""COMP"", ""COMP"", ""EXP""]"
nikA,nikAp1,3613667.0,+,3613628.0,"[""COMP""]"
nikB,nikAp1,3615241.0,+,3613628.0,"[""COMP""]"
nikC,nikAp1,3616182.0,+,3613628.0,"[""COMP""]"
nikD,nikAp1,3617015.0,+,3613628.0,"[""COMP""]"
nikE,nikAp1,3617776.0,+,3613628.0,"[""COMP""]"
nikR,nikAp1,3618588.0,+,3613628.0,"[""COMP""]"
nikR,nikRp,3618588.0,+,3618537.0,"[""none"", ""EXP""]"
nimR,nimRp,1875576.0,-,1875600.0,"[""none""]"
nimT,nimTp,1875673.0,+,1875657.0,"[""none""]"
nlpA,nlpAp,3839993.0,-,3840017.0,"[""none"", ""EXP""]"
nlpD,nlpDp2,2868753.0,-,2868782.0,"[""COMP"", ""EXP""]"
rpoS,nlpDp2,2867551.0,-,2868782.0,"[""COMP"", ""EXP""]"
nlpD,nlpDp1,2868753.0,-,2868829.0,"[""COMP"", ""EXP""]"
rpoS,nlpDp1,2867551.0,-,2868829.0,"[""COMP"", ""EXP""]"
nohA,nohAp,1636367.0,-,1636603.0,"[""none"", ""COMP""]"
stfQ,nohAp,1635847.0,-,1636603.0,"[""none"", ""COMP""]"
tfaQ,nohAp,1634885.0,-,1636603.0,"[""none"", ""COMP""]"
norR,norRp,2832289.0,-,2832307.0,"[""none"", ""EXP""]"
norV,norVp,2832476.0,+,2832439.0,"[""COMP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
norW,norVp,2833912.0,+,2832439.0,"[""COMP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
nrdA,nrdAp,2344865.0,+,2344755.0,"[""COMP"", ""EXP""]"
nrdB,nrdAp,2347384.0,+,2344755.0,"[""COMP"", ""EXP""]"
yfaE,nrdAp,2348514.0,+,2344755.0,"[""COMP"", ""EXP""]"
nrdD,nrdDp,4462660.0,-,4462838.0,"[""COMP"", ""EXP""]"
nrdG,nrdDp,4460364.0,-,4462838.0,"[""COMP"", ""EXP""]"
nrdE,nrdHp,2801348.0,+,2800656.0,"[""none"", ""EXP"", ""COMP""]"
nrdF,nrdHp,2803502.0,+,2800656.0,"[""none"", ""EXP"", ""COMP""]"
nrdH,nrdHp,2800723.0,+,2800656.0,"[""none"", ""EXP"", ""COMP""]"
nrdI,nrdHp,2800965.0,+,2800656.0,"[""none"", ""EXP"", ""COMP""]"
nrdR,nrdRp,433002.0,+,432977.0,"[""COMP"", ""COMP""]"
nusB,nrdRp,435137.0,+,432977.0,"[""COMP"", ""COMP""]"
pgpA,nrdRp,436589.0,+,432977.0,"[""COMP"", ""COMP""]"
ribD,nrdRp,433455.0,+,432977.0,"[""COMP"", ""COMP""]"
ribE,nrdRp,434647.0,+,432977.0,"[""COMP"", ""COMP""]"
thiL,nrdRp,435634.0,+,432977.0,"[""COMP"", ""COMP""]"
nrfA,nrfAp,4287764.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfB,nrfAp,4289245.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfC,nrfAp,4289808.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfD,nrfAp,4290476.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfE,nrfAp,4291512.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfF,nrfAp,4293163.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nrfG,nrfAp,4293543.0,+,4287671.0,"[""COMP"", ""EXP"", ""EXP""]"
nsrR,nsrRp,4406190.0,+,4406044.0,"[""none"", ""EXP""]"
rlmB,nsrRp,4409275.0,+,4406044.0,"[""none"", ""EXP""]"
rnr,nsrRp,4406654.0,+,4406044.0,"[""none"", ""EXP""]"
yjfI,nsrRp,4410133.0,+,4406044.0,"[""none"", ""EXP""]"
nth,rsxAp,1711523.0,+,1705755.0,"[""none"", ""EXP""]"
rsxA,rsxAp,1705767.0,+,1705755.0,"[""none"", ""EXP""]"
rsxB,rsxAp,1706348.0,+,1705755.0,"[""none"", ""EXP""]"
rsxC,rsxAp,1706919.0,+,1705755.0,"[""none"", ""EXP""]"
rsxD,rsxAp,1709142.0,+,1705755.0,"[""none"", ""EXP""]"
rsxE,rsxAp,1710828.0,+,1705755.0,"[""none"", ""EXP""]"
rsxG,rsxAp,1710204.0,+,1705755.0,"[""none"", ""EXP""]"
nth,ydgKp,1711523.0,+,1705207.0,"[""none"", ""EXP""]"
rsxA,ydgKp,1705767.0,+,1705207.0,"[""none"", ""EXP""]"
rsxB,ydgKp,1706348.0,+,1705207.0,"[""none"", ""EXP""]"
rsxC,ydgKp,1706919.0,+,1705207.0,"[""none"", ""EXP""]"
rsxD,ydgKp,1709142.0,+,1705207.0,"[""none"", ""EXP""]"
rsxE,ydgKp,1710828.0,+,1705207.0,"[""none"", ""EXP""]"
rsxG,ydgKp,1710204.0,+,1705207.0,"[""none"", ""EXP""]"
ydgK,ydgKp,1705250.0,+,1705207.0,"[""none"", ""EXP""]"
nudB,nudBp,1948632.0,-,1948674.0,"[""COMP"", ""COMP""]"
ruvC,nudBp,1947376.0,-,1948674.0,"[""COMP"", ""COMP""]"
yebC,nudBp,1948151.0,-,1948674.0,"[""COMP"", ""COMP""]"
nuoA,nuoAp2,2405072.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoB,nuoAp2,2404613.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoC,nuoAp2,2403845.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoE,nuoAp2,2402052.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoF,nuoAp2,2401555.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoG,nuoAp2,2400165.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoH,nuoAp2,2397442.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoI,nuoAp2,2396450.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoJ,nuoAp2,2395896.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoK,nuoAp2,2395345.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoL,nuoAp2,2395046.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoM,nuoAp2,2393041.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoN,nuoAp2,2391505.0,-,2405162.0,"[""COMP"", ""EXP""]"
nuoA,nuoAp1,2405072.0,-,2405335.0,"[""none"", ""EXP""]"
nuoB,nuoAp1,2404613.0,-,2405335.0,"[""none"", ""EXP""]"
nuoC,nuoAp1,2403845.0,-,2405335.0,"[""none"", ""EXP""]"
nuoE,nuoAp1,2402052.0,-,2405335.0,"[""none"", ""EXP""]"
nuoF,nuoAp1,2401555.0,-,2405335.0,"[""none"", ""EXP""]"
nuoG,nuoAp1,2400165.0,-,2405335.0,"[""none"", ""EXP""]"
nuoH,nuoAp1,2397442.0,-,2405335.0,"[""none"", ""EXP""]"
nuoI,nuoAp1,2396450.0,-,2405335.0,"[""none"", ""EXP""]"
nuoJ,nuoAp1,2395896.0,-,2405335.0,"[""none"", ""EXP""]"
nuoK,nuoAp1,2395345.0,-,2405335.0,"[""none"", ""EXP""]"
nuoL,nuoAp1,2395046.0,-,2405335.0,"[""none"", ""EXP""]"
nuoM,nuoAp1,2393041.0,-,2405335.0,"[""none"", ""EXP""]"
nuoN,nuoAp1,2391505.0,-,2405335.0,"[""none"", ""EXP""]"
nupC,nupCp,2513042.0,+,2513009.0,"[""COMP"", ""COMP"", ""EXP""]"
nupG,nupGp,3105714.0,+,3105651.0,"[""COMP"", ""EXP""]"
nusB,ribEp,435137.0,+,434504.0,"[""COMP"", ""EXP"", ""COMP""]"
pgpA,ribEp,436589.0,+,434504.0,"[""COMP"", ""EXP"", ""COMP""]"
ribE,ribEp,434647.0,+,434504.0,"[""COMP"", ""EXP"", ""COMP""]"
thiL,ribEp,435634.0,+,434504.0,"[""COMP"", ""EXP"", ""COMP""]"
nusG,secEp,4177743.0,+,4177177.0,"[""none"", ""EXP""]"
secE,secEp,4177358.0,+,4177177.0,"[""none"", ""EXP""]"
obgE,rplUp,3331754.0,-,3333516.0,"[""COMP"", ""COMP"", ""COMP"", ""EXP""]"
rplU,rplUp,3333451.0,-,3333516.0,"[""COMP"", ""COMP"", ""COMP"", ""EXP""]"
rpmA,rplUp,3333119.0,-,3333516.0,"[""COMP"", ""COMP"", ""COMP"", ""EXP""]"
yhbE,rplUp,3332735.0,-,3333516.0,"[""COMP"", ""COMP"", ""COMP"", ""EXP""]"
ogt,ogtp,1400236.0,-,1400284.0,"[""none"", ""EXP"", ""EXP""]"
ohsC,ohsCp,2700520.0,+,2700518.0,"[""COMP"", ""EXP""]"
ompA,ompAp1,1020053.0,-,1020191.0,"[""COMP"", ""EXP""]"
ompA,ompAp2,1020053.0,-,1020187.0,"[""none"", ""EXP"", ""EXP""]"
ompC,ompCp3,2312749.0,-,2312887.0,"[""none"", ""EXP""]"
ompC,ompCp1,2312749.0,-,2312830.0,"[""COMP"", ""EXP"", ""EXP""]"
ompC,ompCp2,2312749.0,-,2312864.0,"[""none"", ""EXP""]"
ompF,ompFp,986982.0,-,987092.0,"[""COMP"", ""EXP""]"
ompF,ompFp2,986982.0,-,987092.0,"[""none"", ""EXP""]"
ompN,ompNp,1436893.0,-,1437013.0,"[""COMP""]"
ompN,ydbKp,1436893.0,-,1440831.0,"[""none"", ""EXP""]"
ydbK,ydbKp,1440784.0,-,1440831.0,"[""none"", ""EXP""]"
ompN,ydbKp4,1436893.0,-,1440846.0,"[""COMP"", ""COMP""]"
ydbK,ydbKp4,1440784.0,-,1440846.0,"[""COMP"", ""COMP""]"
ompT,ompTp,585633.0,-,585665.0,"[""none"", ""EXP""]"
ompW,ompWp,1314020.0,+,1313991.0,"[""none"", ""EXP"", ""EXP""]"
ompX,ompXp2,850450.0,+,850419.0,"[""none"", ""EXP"", ""EXP""]"
ompX,yliMp,850450.0,+,850209.0,"[""COMP"", ""EXP""]"
yliM,yliMp,850332.0,+,850209.0,"[""COMP"", ""EXP""]"
omrA,omrAp,2976189.0,-,2976189.0,"[""none"", ""EXP""]"
omrB,omrBp,2976385.0,-,2976385.0,"[""none"", ""EXP""]"
opgG,opgGp2,1109335.0,+,1109257.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
opgH,opgGp2,1110863.0,+,1109257.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
opgG,opgGp1,1109335.0,+,1109278.0,"[""COMP"", ""COMP"", ""EXP""]"
opgH,opgGp1,1110863.0,+,1109278.0,"[""COMP"", ""COMP"", ""EXP""]"
opgG,opgGp,1109335.0,+,1109257.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
opgH,opgGp,1110863.0,+,1109257.0,"[""COMP"", ""EXP"", ""COMP"", ""EXP"", ""COMP"", ""EXP""]"
